reviewer,co-reviewer,app,id,title,comment,rating,reviewer,fee,date,version,data source,is_userExperience,is_bugReport,is_newFeatureRequest,is_Rating
NCH,MV,TripAdvisor,3325092898,5 star app until recent update,Recent update was not tested. App locks up when going through reviews and you can’t get out of reviews except look at more.  Only way to get out is force close app and restart.,2,capt996,free,NA,NA,npm app-store-scraper,0,1,0,0
NCH,MV,TripAdvisor,3192047016,Fantasy island amusement park,"I agree with majority, in desperate need of care. Truly hoping for positive change! My suggestion, PLEASE lose the corny banjo music during an information call! Totally unnecessary. Difficult to hear options. Plus, you MIGHT want to update your operational schedule!?",2,marrshaaa,free,NA,NA,npm app-store-scraper,0,0,0,0
NCH,MV,TripAdvisor,3203627499,"Gabriela Leon, server at Dreams Playa Mujeres,Cancun,Mexico",5 Star rating 🌺,5,Kikiadorabella,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3023253539,Valuable Trip Planning Tool,"I use Trip Advisor to help plan activities and meals for our road trips, or vacations with friends. I find it easy to use and it allows me to explore a new city or area for things to experience. After all, that may be why I am visiting. Good resource!",5,246810#,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3224703015,Pompeii And Vesuvius small group hotel pickup,"Annalisa was our guide for the day.
We were picked up at our hotel on time. She did a good job with the history of Pompeii as we walked around to the designated sights.
At Mt. Vesuvius we had 1 1/2 hr to make the climb, wine or lemonchello 
Was available at the top, wish we would have take the time to celebrate the accomplishment definitely on our bucket list.
Lunch included two slices of pizza with water, which was just right for that bit of energy needed for the climb up Vesuvius.",4,Mary frm CA,free,NA,NA,npm app-store-scraper,0,0,0,0
NCH,MV,TripAdvisor,3237211236,Traveller,It’s perfectly app explain you what ever need about traveling and visiting any country around the world,5,Traveller_2015,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3051342154,Makes travel easy,"I travel with my family a lot and it’s a lot of stress to bring 6 people to places we’ve never been. Trip advisor helps us find hotels, restaurants, and things to do.",5,Mlieby,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3192633523,Great help,"I love this app, for food reviews , trips, places to go... everything!",5,Helena79,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3270552346,Best all around guide for many countries.,"As a general guide, TA is pretty good. We use it often, traveling to about 4-6 countries per year. We use it more for restaurants, however their hotel listings have improved in last few years. Best if you read the individual comments to glean the most about a location, (although some reviews are pretty lame-come on people-raise the bar!
If you understand the local language, switch the language over to it, as I think their restaurant reviews are better.",4,Gary Richard,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3008006369,Boston in One Day Bus Tour,"My mom and I came to Boston for a baby shower but came a couple of days early so we could see the sights. We booked the Boston in One Day Bus tour and we were definitely not disappointed. Our tour guide Sam who we affectionately call Sam I Am was amazing. He was knowledgeable, personable and made the tour a wonderful experience!! We recommend this tour highly and if you want to enjoy it as much as we did we suggest you request Sam I Am!!",5,Tiffany & Donna,free,NA,NA,npm app-store-scraper,0,0,0,0
NCH,MV,TripAdvisor,3181207914,First stop when planning travel,I don’t think I’ve ever planned a trip without checking TripAdvisor!,5,knobelwoman,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3122169251,Best App,This is my best friend for traveling.,5,JoyKarwan,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3197546089,No longer. - Excellent app and site,"I have used TA forever! Unfortunately, the app drives me nuts! Does anyone else find that while scrolling through pics and they haven’t loaded all the way the roll starts from the beginning?! Alternatively, when you click “see all” say underneath a hotels room pics you don’t see all room pics but instead “see all” the hotel’s pics loaded period. Pretty frustrating when I’d like to look at only room pics or whatever. I’ve deleted the app before because of this but apparently it hasn’t bothered anyone else. TripAdvisor: I want to see pics in order of submission. New first. A hotel pic in 2005 or 2012 is irrelevant. Kept those at the bottom. Some places remodel/renovate. I don’t want old mixed with the recent.",2,JAKAG06,free,NA,NA,npm app-store-scraper,0,1,1,0
NCH,MV,TripAdvisor,3095690563,Motel 8 1213 Las Vegas Blvd south,This hotel is nasty and the don’t clean floors you walk barefooted and your feet will turn black  it smelled like pee and we had to Change rooms because the room smelled like someone smoked in them this is a non smoking hotel No one knows who owns the hotel the bathroom box springs were all tore up and hanging no wash clothes and only two towels the staff is as dumb as it comes the don’t have a continental breakfast like they advertise they don’t care about the customers while we were there they had people demanding there money back that’s how bad this is  My option is that the owner is nothing more than a slum liars and is never there even managers are not there and can’t be reached by phone it’s really a place to stay away from unless you want to get sick in one form or another,1,macwrc,free,NA,NA,npm app-store-scraper,0,0,0,0
NCH,MV,TripAdvisor,2984348298,Constant use,"This is an update of my review reflected below.  We constantly use this when we travel and for restaurants in our home area.  We still think this app is very good and easy to use.  One of the keys is that  we find the latest places are included .  However one of my pet peeves is still there.   Reviews no matter how old. Are still reflected.  A review over 12-15 months  old does not seem to be current enough to matter.   Things  change, people leave, corrections are made .

We use this in our travels primarily for restaurants and  places to stay.  Glad we see the good bad and ugly.  However reviews should be purged after 12-15 months to keep out the old ratings.  Have seen reviews going back to 2008 which makes no sense due to being relevant
This has been my review for couple years.  Need to purge old reviews as they have zero meaning as out of date. Today actually saw a review for 2007",4,Emahiserj,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3153664500,Love the trip advisor app,This app has helped us so much when we travel. We use it to find hotels and also to find restaurants and activities. It also helped us a lot when we moved to a new city!,5,j-mama8,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3081968031,Good but room for improvement,"I love this app. I literally use it everyday and we are on the road legit 280-300 days a year so I review from all around the world. It certainly helps me decide where to go/stay and hopefully I’m helping others as well with mine. That said. You do need to take a page out of yelps book where you can respond as sometimes you have management responses and if I’ve forgotten a certain employee name that did great or not so I’d like the option to respond. Also, YOU NEED TO ALLOW US TO EDIT!!!  Sometimes the place you visit was positive/negative and you review. The next time is the opposite and I’d like to add to my review like yelp allows. Otherwise it’s a great app to help other travelers. Thank You",4,Top contributor,free,NA,NA,npm app-store-scraper,0,0,1,1
NCH,MV,TripAdvisor,2992984043,My Go-to dining app,"I always go to Trip Advisor when checking out a new restaurant, hotel or vacation rental.  Their reviews are spot-on and I’ve never been disappointed!",5,NBRwhidbey,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3147666311,Trip planning,"I like planning trips with this ap.  I can find restaurants I want to try, beaches to walk, places to stay and things to see and have them all at my fingertips.  I feel so organized and efficient!",4,Nemofujimom,free,NA,NA,npm app-store-scraper,0,0,0,1
NCH,MV,TripAdvisor,3113152462,WiFi,"I have installed, reinstalled, turned off and on both my phone and iPad. I get absolutely no information about places I am near unless I am on WiFi. That seems pointless when I am traveling. If I am at home, I get helpful comments about places, but TripAdvisor globes me no Advice when I am on an actual Trip.",2,orgnizd 51,free,NA,NA,npm app-store-scraper,0,1,0,0
NCH,MV,PicsArt,gp:AOqpTOFuxKj-K7d_qoleeTVG6dWtG9lYqszKEI3P5vsk_ilNV3aKae1rfagB1Krg7o0zF5Bemzg05ZdfJ_W1dQ,,Awesome,5,SK SUJAR BANGLA GAJAL O JOLSHA,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGS7m9JxwIHPzll2YjGQl_czLnnZB6QoBRs_gJI4c8uRlC9o2PvPOqaqbBs7lC1QXXxuOMIrLA-yrol2Q,,Very good picsArt,5,Sumit Sharma,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGCp22UqFV66wMPSwsRTsew3aaBqXiNhw9-ZiMoK7SEOh-l-U_v2cyGQ1KtCmBTYNd-G0X5d05A1ZH7EA,,Perfect photo editor app,5,Hitesh Banswal,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGGQPfeUwEfQNjdbsSGs1drKgTgR3L1vYsk7WNP8AaJhdIjKm2KqUXHa_AuHWG6epUGdoTrc8sQfdNf4A,,Just Love it,5,Farzana Zaman Amy,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFmn1Nd5JqraivT0BYbDChl-gQXBwJLUbU8spUQ-8XUAhkOMk2V6bxe5-ANWq3_9qvV2zyWWbGioYDwZQ,,Supperb 😀😀,5,Vinod Minipura,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF95U5C_7C1Up9qWS3e2J8k9C2uOPbl6XKHnVH_m7LAxIIdhwp_MKNS2xgw7PSIgYCvjfufeyknwEmmiA,,Wooo what a app awesome,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFACmmyFvoJslJwe9hYyHAtgX2BY4IkCNWss8YcR7vTzTauK0Td-LTSwpJR88g2k4keXu0XgBkUTlmIJw,,Super,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEQ8yQnzG_S3af_JqWzR8-pLbf4ObLs9S0nlsd5pBEnmzQDrY3xIDiVfyATc9-H2LoL83B9q2VkkxRQyQ,,Sahil 👑,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFOzBzp_1sdAY9mxtQL52VjaIO_GSZtJKMGu2aDiva6ReF_Ch60J8QabJlnztT93eIumiUrXtXRc2Enbw,,It's a good app you should try it!,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOG6sNlWF6tcoUT8IHhTNzKA3ip2HLRTCatk9WfifRtVw7SEO49hUIw58r4UeDiAMT4D1oWp-6OmD1Grgw,,I hate this app!!! IT MAKES U PAY FOR EVERYTHING I HATE IT SO MUCH I WISH MONEY NEVER EXISTED,1,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHR14HuiXL-PQ9B6eSu8yl4Htd2Ct45MntWzsW0eeFltGa80aIyOA-V1C4CNacdtNs3a6YoaeV7I8lsnw,,Its fantastic asp,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEtwuxLAyx9yCMrntGD4Yt5mLkHzkIZ4yy6vvfzHMz-mMM5JbWC7B1PYLurMmceCcJ-OAw4s1RqJ_tdEg,,Nice,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOH5bSAqYhpLetovgRa63dWbwJp6kwVd-3CZVM7h_QyjNIE2J8BwSy7bU7UsUkiLtCHllYO-PasKQ9UJgA,,Not bad,4,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFowiDkReo_4eLX--c9JeCzROIlkQDsMjBs7_s2j46WXwLinC56jQJm8nUS4RcbG46QwQbrdqT92Ei3Dg,,That's awesome,5,BASEL elhebashy,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFU1lCq1-v5U_DxObIP-OXAbJ5JaWCHgyoYPfNyIg3dREwy87fcvg-lktCDR9xN4JflbOI1jYXsVPJTmg,,"I used to use this app religiously, making my own collage. Now it crashes every time you try to add text to the image. Sort it out please x",1,Ann H,free,22-Oct-18,NA,npm google-play-store-scraper,0,1,0,0
NCH,MV,PicsArt,gp:AOqpTOH5aQpV798bdci8O_XJqCe9IpwmXSviMrghOBfKQxrYuPsuPfNkvRVHai_0_dIfh2qKEVbZTTWQoiHMkA,,Heheee,1,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOFKDlZUoQpGBxb8m6afEVLNTBLFq7VxcQx0IGIV74myoklprE4RnTqRHsMGC-v_EDsAVpWqQMW_3owzbQ,,Hi cxj you are,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOFeVuHKdYgJF8bu6zXyKgw6EmFctwWT6IviomaTBHky4zdMiNn4UrCTCOXABidie2QXT9TTdUkSudIbiQ,,Its good app,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHDw-JWGj0zCI19h45xKrLFIh-_4gf912xDZR3cP1RuxOoBFqe9yxxV5-18SFDGRRLOUm-UFfYBMcMuSg,,Yes,5,Leny Wiji Astuti,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOEJ4GfRtCA1OZxMsS8qegtgRv1kZs4TPqwYaMomGLOFhNSQeEz2AC6YfoAg94-XHKiRXL81MzSDKQwmIQ,,fantastic app for creative users,5,ASJAD ALI,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEwVUm1QV60hbcfLNAtPm4OtDftebLDt9LKtxC8rDUri_In7u-4rENVNEs1CNPaEWCAhD45UVqGVj9tYg,,Wonderful,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF4x6AdF2qGUHQZxsFaEeHSKgerkhffnszFEbe4rWIvUyZcJBFJCD7FsJyTGK5GmAJS0w6eQGurJbAlWA,,I love this,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFRdjcYfJHNPavYHFICyU00CfFwygL5oz0S996bluNn820ZQGlyLgCxNuM3qegRuthK6AObEyWc6V4U_Q,,Super,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOECq5ECbeZQhkMvUWlo5sGd9PuLsd4MGQOzDuFpM5pJCiMj72qdoqQK3HWUmCnXMvynVSzRvUnoV7YXVw,,Best in editing pics in westoros ..,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGy3uLFFVsbCEdsWqWDClc1ZlAR--9Ra_MRzUQkeNatDzdQxnJuc_LhtfRajxBUM9r_M2HXwq8eQlQdcA,,I love it,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGWWt61bJhm2ldo3NfkzD34nr5wI9RYwiKXBUNCqd6XEo-fRYiWvYb6FvR1FzkkA-vOugAZpkUHEi1WkA,,I wqnt,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOFe0ANfVtmv0B61WxiOBv1E-2uU9RSDTm4i5KRgHLBXQZAJJ4YRoA_pKfM-XOlTFbV9YoD_BJqvgQa6Yg,,Can i create my own lyrics???,1,it's anne gamer,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,1,0
NCH,MV,PicsArt,gp:AOqpTOGMlFMGj8Dx7Kx0lqvrXJHIivHvHlZd1FNryq0_PDXpHRCqN6Z920lFIDaajoqSFOyQvZdF9c4c8pYq7Q,,#____Awesome___,4,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHOSTJ4j6wENrxQE4tuk63UtVvah7zqmrhrOqg63SIl5BOmPrHq7Y5QFnd3iAFC3RJWM156dlgjlDhTzw,,gd app,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHNMt5xQKJbm_9U4NLW2hAOhkah2ALTndBRd2RDCUw4T9DK6xVl6ucLF64IoYAUWlKuE19w336F5uCFqA,,It's Great,5,Smiley SieMpr3,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFW4Ca9wyV9JfsziwqpV7fHXURR-j7LQZvpnaR7WGtONEXknL55ecCp1gt6YxGxX09DJkgEFHAa6FCW3g,,Bad app,1,Vinayak Palsule,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFXnNHAp2chIcPAktkmCBFzufXQb0Fqjt7u9PLz2GrOebcGCfqF_IxVWYMTyFdgVl4q8dmTqPRKF7jLCw,,Pic Edit Best apps I like it,4,Deepak Sahu,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHR1mH0Rp4y-cHhHYr6i7CCw8GTRopT6uNu1Vy8uBankERD6WuIypAcPahmqABHn9HXwAayzx824hvtsA,,Very nice,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEDqmkuilNLmW017kmWVmw2Jz9u3MX9Rm3hFewMD6ge-gZcaOr3LJi9ZHPW_K1AF6Icvrj_bGoOB21atQ,,Plzzz install this app,5,,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGhYMzQZMx_uTI3ZKMiqYkfJPkcpqVxaBMZ06vorweORbuXXFrFyaEcMq5XuIXKS-rkO-062la-pDo8gw,,Wast of data and time,1,Zia Zidi,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGF-6SbJDbrXlhCsVHMWGAhwT9bAQVlKrK56oPTGtEVzLYzeC_Tw0PC2WfdDHjH7roXjnaHNUjmzj87fg,,Nice YouTube channel logo center,5,is back,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFQbnVUQpgtdJLFfLubA-QuNeUT6I5-CRNT9QkwQrodRuFZxsRVdOlG4cbzT3fpqosZDMZ3-Er1_BkCbg,,I have been using this app for years absolutely love it. But for some reason when I try to add text to my pics but it freezes my entire phone but other then that great app!!,4,,free,21-Oct-18,NA,npm google-play-store-scraper,0,1,0,0
NCH,MV,PicsArt,gp:AOqpTOFPpL4tl0RMb5tPlEy7V75lFvhM84WzOEnNmXSMxwjNTFy5GZp4o7zZ4hX-ZG_mMTQxtKy5Ou3wIKiVbQ,,Mast,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,0
NCH,MV,PicsArt,gp:AOqpTOHZzoRfNMV7eTJY57cL31ABTNdfBhUjuvUVmjERSpgFW2s7h8WlAuhIBcxx0VzqkMi5DtXuytfX1ZPWkQ,,Superrr,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGcRAgqRD8cNf38Ri9WkZi2WC3NJbenqAUHESERz_GpoJH5Z69SKgQmmxjsqE1o2okNepIXjmghljjjBw,,Cool i guess.....,4,ღKeddy Kátღ,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEF9HVuihi2KpbwaAMrgZlNmgTuXY7kB208G7_z_I8uy23TYORfyRoluzyzAvktgqaZdtOQDNjudb1rQw,,"This does everything you'll need to edit any photo(s). I just don't need 2 apps that do the same. Only because I'm used to using the other, I'm deleting this one. Again, this is a great app.",4,A J,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGAEEu8skhJgyavUyVEXtwr5VVU7NJGVEpBNqdnayT8GE5tk-GkS8L8Qq7V32MxGw_A1ejN3Vo9kBbB0Q,,I have been using this app since three years and I have always loved it.,5,Makeupxpert,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGeH9oF6Ic6Vy5scB8SMWx0vxh1wSsjkLDT-dcGDbE7DLijIoFAzmMSGmtOBl0Q40SHhYXhPrCBGgG2og,,Iamm berry happy this app is very successful and supper jakassssssssss,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEhrXBX2F3AZtkxkUX8-t2ArVXwjmNnrNymJPSl_CAZhfahE-xB7IfIjiRAI90GAF8iuVYx7Y_smTuM2g,,The ads ahhhh😥😥😱😱👹👹😡😡,3,,free,22-Oct-18,NA,npm google-play-store-scraper,1,0,0,0
NCH,MV,PicsArt,gp:AOqpTOFu9gIwQFs2cCFtZGldb-d0mMEtQEd9yUxwolcAn_1wdWmpMxintMC1CxeAhhNho0z-HhDgWWCF1KCyEQ,,it is so good app. i love it so much😎,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHz_oF87c74SXPBjfAwSJBf9PB6yTFjzihLsWQ3dp4B5kKTxxUunYj2ubi-6CYmKdwWH3unEk1mG5snpQ,,Super,5,NaNdA KuMaR.N.s,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHHh-1sNS2mR1EU6h1w-HfD26Pfw6b5oCQp1vlJHzDo8TR-OIGVvNqSbehUV7POYGs10YRlIiwGk12ahw,,Vary nice app i useing for youtube vedio uplaoding,5,,free,21-Oct-18,NA,npm google-play-store-scraper,1,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF1FCUf9C12QN6hNvA6z6tH_at_tmuZcfS0C2pqx6chxeqiNMtUXbRprvflwAxMEMvtdzACNKjCjMkLBA,,very nice this app very usefull😇,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHWPTmDRTj_HVXUTBAZv8Nu4U4Khzkd4xc92vioIBg5jZWIdgK8ioPebHTGc7cJfu1uBHbruEh6o2LNVQ,,really like it,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHfnoOpVQ1MtfLA5ekQBMVY7BLZwDPzxmDFhYUTtHwVSnPsUA9RhPw0ui5bkR4nV3WfEw065_Anp1JI_A,,Good app but not adfree.,3,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGX_o6RGB8-e9BlzrLtIyr4KFD69CLm9fGJldbF8D0-shOakDaRuFTyuiF5b-4h4rhKILevFh6lT9WOpQ,,"To the owners,,,pliz bring back the timer in PicsArt camera 😫",5,Peet James,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,1,0
NCH,MV,PicsArt,gp:AOqpTOEwAxVFvQQEQG0vi0PT3GI4Qg7ANZZg9GgsOgwUhLymNBRLNJOyRc3dsdL0fAU-ibnyWhiOBuulixltLw,,Best app for editing pic on photos.. Cn be used on professional level,5,Rupa Biswas,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOFMQGQcscVzLZ3DNpG6LEonevPyCd1Z54lrtRYgcR0F3C_VbOABjE6QLis0poVKCEsqYs3SnL6XjhK5Mw,,Best,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGX-IkCuMT0881fLYvXU-yiYkf6OKq5PodaDAPRit2JpHVLYRGh0N2L5XKeFBGuzK6n3Zgjep7FGhdfig,,Phone A Edit Korar Jonno Best App Really Awesome,5,Aj Nurul,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHJdGFccw29ObAdCddPf9GFHPoLmwNz8b0-5lunx1VNk5f-UtMAK7rHNL88KrRl8w3seKg1SDaMWErCwQ,,This is very helpful coz i can easily edit my pic,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGqFVrS4By4T6am_JgpB-863pqWuD_8pt8ybYal-4g56rvhJLn_2YTbNi8GpBZocJp4ul8Zth6ie9PQcg,,Simply the Best💀,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHE3jEa4Hls5kR4BdDonnDMHlD-EJDD-zDGG75y0aONT_2Cu102NqExHuF933zZ4fOfGuUoFwYHuAJW5A,,very nice photo editor,5,Adnan Khan,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHR6jlQM9zmYoAkJqd3rTS7LUVknT_EP5C4CbvG1F2GUkM-jVWRUG-R5PaLyr9yW7eXvay4EdbfUSrGhg,,App is good but I cont able to save photos I am getting Ads I am getting vry irritating remove they Add,1,Prabhu Cliford,free,21-Oct-18,NA,npm google-play-store-scraper,1,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEVehTKXrECnAtMBAwio6MwuGfOnOhC1sQ21WaphybvCm0jKOwWFyjOshsxv9KcpfdDx7aoaAPeAJ00hw,,Superb app,1,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGBR-v_GC15uauTxTEP2rOZMuVMMtHA7TeLS4W80icIT99jdQoy26RAkXthJAsZnWzUeABkKPInetZywg,,Osm but but very very very gOodoododododod,5,,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEzgkO9EPg00vxdV0DVhS0QNl0xbWNDn4rB6jtbEsFFLuY5FQosYAeGWxlf9XJT5R_0tX_cjgCzfrsQag,,It's super fun,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEdILD178omFZQJOkTVOMTcOHFOp4SvuCP81jyZTxUCzTLf4vUOUUuumAL5ndK_yOwGLc5UacZvrN3X6Q,,Love it!!!,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHbABNGIrhR7CestIIdh9NfV2oHaACy51iF9BZhL6BAGQHXDoliRCqvsWeFeGabYMu3zSt04AuTexEWzw,,Everything is GREAT!😊,5,Slime Channel,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOHTpfM2w9y1qmPyqXo9Rx7O5y1oRFJWmj9EPVbzxVY1lFT2XZeB6Qp0j2WP-b38z_0xIb5rXIWDgoYTbw,,I just love it😍,5,Mona Afreen,free,23-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOErdATLHcup10t6BZ_S5W2Wmezfr9bBXg5pDttNNAuF8UuzeZcUcz6zFQpXX_bJA8_l6SunytN-cvOc3A,,Superb,5,,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGgkK4KXjqnw8LKwh4cT7Zkh8bZq1Vj-HTq1g1i-k_Ahc4OaRQCh6x5NTTOXZ6rmR8wvHrjrYFmyVYggA,,I like it,5,Tricio Nicolo,free,21-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOF2VPc2SZcTHE9avC1yEw2yqjDzfy6al1OgKcT-4j59O3R2LWd6x9op3genPgnR4Rn3PIk-_Ly67bPD9Q,,So useful,5,,free,22-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOGOpIDeZzbJZYrc8OV6ZOabNETF5L2CuzSCkr9ce4S65XNZbgvThOj-JxmEoagyt1x_fUQPpGg0qpLNlw,,Good app,5,,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
NCH,MV,PicsArt,gp:AOqpTOEm0lyaXv_u0Be-PIx12G35EwJEVsIijwU8MerYuZ_5jq32lsAxIu7GRXh9405WSTJ9nYibalZ6Ui-Tyg,,Great for a fandom editor (such as myself),5,AyItzJay Games,free,20-Oct-18,NA,npm google-play-store-scraper,0,0,0,1
