app,id,title,comment,rating,reviewer,fee,date,version,data source
Evernote,2698999755,RTL (right to left) languages support is poor,When using RTL languages editor is not aligned properly and whole RTL support is poor and not maintained through the app.,2,Royazr,free,NA,NA,npm app-store-scraper
TripAdvisor,3073452679,Not Always Accurate Restaurant Ratings,"Read restaurant reviews but BEWARE. You’ve got to take some reviews with a grain of salt. If here on vacation, get up with the hotel staff or locals. You’ll be happier than following some of these reviews. I’m a harsh food critic. I also hate wasting my money on crappy food, too. Not every review on here is accurate. Some places are down right scary.",3,CSICowgirl,free,NA,NA,npm app-store-scraper
TripAdvisor,3192124652,Plastic Surgery,"Dr Enrique Alejandro is so so good. I did a lot of research on surgeons in Guadalajara, or Dr Alejandro does most of his work, and compared his technique, his skills, and his training with the best surgeons in New York. My sister-in-law had had work done by Dr. uses the same technique and she looks amazing. I did my research and Dr Alejandro uses the latest under the muscle technique not used by many because they have not had the training. He takes his time and treated me as an individual piece of art, sculpting my face in a way that did not change the way I look but a younger version of myself. I don’t look like “ i’ve had work done”. I’m just younger looking. The Elaen Center in Nuevo Vallarta Connect to the San Javier hospital is clean, the staff professional and caring. Not only that but he would contact me to check up on me, to have me come in for regular checks up without extra charge. He’s young, professional and takes immense pride in his work.",5,cherrydelo,free,NA,NA,npm app-store-scraper
TripAdvisor,3169510012,First place I look at,"When going on vacation or to a different town we are always looking for the best reviews!  We are never disappointed and will turn around and write our reviews!  I think it is important to share the good, the bad and the ugly of all places!  It is our opinion of places so read it or not!",5,iphone6lover,free,NA,NA,npm app-store-scraper
TripAdvisor,3081968031,Good but room for improvement,"I love this app. I literally use it everyday and we are on the road legit 280-300 days a year so I review from all around the world. It certainly helps me decide where to go/stay and hopefully I’m helping others as well with mine. That said. You do need to take a page out of yelps book where you can respond as sometimes you have management responses and if I’ve forgotten a certain employee name that did great or not so I’d like the option to respond. Also, YOU NEED TO ALLOW US TO EDIT!!!  Sometimes the place you visit was positive/negative and you review. The next time is the opposite and I’d like to add to my review like yelp allows. Otherwise it’s a great app to help other travelers. Thank You",4,Top contributor,free,NA,NA,npm app-store-scraper
TripAdvisor,3198278478,Trouble submitting reviews,"iPad 4, iOS 11.. app will not let me submit review, no error code only keeps asking me to agree to policy, when I click cancel, the app stalls.",3,Danyboy007,free,NA,NA,npm app-store-scraper
TripAdvisor,3267092446,Good travel app,"I use it to organize different ideas for trips while I’m price shopping. I’m grateful for all the reviews because they help choose between multiple choices that may have recently had difficulties - rather than reading from reviews that are years old - before renovations, but outs, and staff turnover.",4,Reward Member,free,NA,NA,npm app-store-scraper
TripAdvisor,3125924884,Not impressed,I am not impressed with the website or the app. You can filter restaurants but the filters are not carried over to map view.  The maps are not great.,1,RichardBonn,free,NA,NA,npm app-store-scraper
TripAdvisor,3027390378,Reliable without Revenge,Good and positive reviews with suggestions instead of whining to get a check comped.   Reliable.,5,Ken-Kinja,free,NA,NA,npm app-store-scraper
TripAdvisor,3021068562,Go to app for travel,This is my go to app when traveling to find hotels and good eats.  We like eating at non-chain restaurants and trip advisor is helpful in finding the good ones.,5,Hrand,free,NA,NA,npm app-store-scraper
TripAdvisor,3267092446,Good travel app,"I use it to organize different ideas for trips while I’m price shopping. I’m grateful for all the reviews because they help choose between multiple choices that may have recently had difficulties - rather than reading from reviews that are years old - before renovations, but outs, and staff turnover.",4,Reward Member,free,NA,NA,npm app-store-scraper
TripAdvisor,3309599499,Mrs,"Love trip advisor! Always right on at restaurants and hotels! When I have reviewed places they are every sure I don’t work their,   etc.",5,Zero JP,free,NA,NA,npm app-store-scraper
TripAdvisor,3217353366,This app is a god send.,"This app helped us make our European trip wonderful and found great spots to find here. I highly recommend using this app to research places and activities. I also use it for our many cruise destinations, and looking for hotels, and activities on road trips.",5,Emo9454,free,NA,NA,npm app-store-scraper
TripAdvisor,3022376566,Excellent tour with Collin,I brought my 10 year old son and we had a blast!   Thanks Collin and Rick. Your knowledge of the show and locations were awesome.,5,Kleemans,free,NA,NA,npm app-store-scraper
TripAdvisor,3050038470,Biased recommendations from the app,"Unfortunately, the results from the TripAdvisor app seem misleading biased towards events that generate revenue for the company, than an objective service.  I recently visited a museum that was free.  When I looked it up on the app, I was recommended an $88 walking tour with no mention that the museum itself was free",1,ccd16,free,NA,NA,npm app-store-scraper
TripAdvisor,3176449828,Chicago Architecture River Cruise,"Our trip was well worth the money!  It really brought the grandeur of Chicago to life for us. Blake, our guide, is the best!  His narration didn’t sound scripted at all, and he was extremely knowledgeable even outside the standard tour information!",5,STLMarti,free,NA,NA,npm app-store-scraper
TripAdvisor,3170590680,Rental in Rome,"I used rental in Rome for a rental in Rome thinking it was local and they would be better than a worldwide service!
Itvwas a terrible  experience and they took entire payment for 21 days  way back in March
Upon arrival at Vite prestigious
Nothing was as listed — it was not any of things they said including and most important elevator access
I am trying now to get my money refunded after I left immediately!
Do not even put them on your site!!!    Terrible experience!!!",1,dottyb@aol,free,NA,NA,npm app-store-scraper
TripAdvisor,3280115358,Like to explore,"I just tried to review a great little restaurant that was not on the Edgewood, New Mexico list. I am disappointed that I have to wait for you to verify it is a real place. I have pictures of the interior and food. Maybe you should allow the review, then confirm?",5,Shorewood Travler,free,NA,NA,npm app-store-scraper
TripAdvisor,3157523421,Very helpful app,"I use it for hotels, restaurants, shows, attractions. Very handy!",5,Shnewls,free,NA,NA,npm app-store-scraper
TripAdvisor,3313667319,"Was pretty good, but recent update busted","Broke ability to share trips! Key feature, please fix",1,tommi deez,free,NA,NA,npm app-store-scraper
TripAdvisor,3196379440,Rude Bar,"We were guests for just an evening at this Hilton. It is an attractive, new, clean and spacious place. The desk staff was polite but not cordial. Our issue was the bar tender. We sat for twenty minutes and were simply ignored. Other patrons would walk up next to us and be served while we were pointedly ignored. The hotel offered guests a free drink at the bar, which appeared to be worthless. I suspect that was the strategy to void giving away this little bonus. Why we were treated so rudely is otherwise a mystery to me. I will not pass this way again and admittedly I write this in anger, but I advise others to be cautious about this place.",1,fresguy,free,NA,NA,npm app-store-scraper
TripAdvisor,3105672638,Vegas room reservation,"Booked a room with strips views, ended up viewing walls and dirty rooftop. Never with vegas. Com again. Be aware Vegas now charges parking fee founded out after checking out. Called vegas. Com customer service someone name Nancy told me you have to do finout by yourself by read Terms and conditions. Thanks a lot.",1,2121dave,free,NA,NA,npm app-store-scraper
TripAdvisor,3026886195,Best travel app,"I have been traveling for over 40 years. Not For work, but when I was much younger my parents lived in the Middle East and I was paid to visit them twice a year. Are used all the different travel well they were not apps, then but I went through all of them when they came out. I like this up the best because it is the best! It covers so much! I have been traveling a lot in United States. You get into a motel or hotel and hit nearby and you know where you can go to eat or buy certain things. This is just one of the many positive and wonderful things iPhone about Trip Advisor!",5,Patrickta,free,NA,NA,npm app-store-scraper
TripAdvisor,3264598376,When I travel outside the USA...,"TripAdviser is my insider to help me find the best hotel based on my preferences.  It indispensable when traveling to unknown places.  Highly recommend.
Used it last month in Paris, Bruges, Brussels, and Vienna.
Don’t go anywhere without their guidance and you will avoid mistakes.",5,Photos Now,free,NA,NA,npm app-store-scraper
TripAdvisor,3167357414,Room for improvement,"I have come to rely on this app for all of my trips.  But it is time to make it better.  My complaint is that once pictures are posted, you can not take them down or edit them. I understand we are helping other travelers, but if I by accident shared the wrong pictures (or the location attached is incorrect, for example my pictures from ice castle in NH is linked to an Ice Club in Rome in Europe.  I’d love to go see Rome but I have not been there yet) I would want to be able to fix it. 
Changing my profile picture is another thing I wish I could do but cannot no matter what I tried.",4,micelle405,free,NA,NA,npm app-store-scraper
TripAdvisor,3050998555,Top Nothch,This is my go to travel app,5,SumnerCitizen,free,NA,NA,npm app-store-scraper
TripAdvisor,3214896180,Taliesin West,"The tour was educational, interesting and detailed. Both inside rooms and the grounds were included in the 90-minute tour. Our guide was knowledgeable and communicated information at an appropriate level. Our tour group included some persons who had visited other Frank Lloyd Wright buildings & others for whom this was their first exposure - our guide bridged the knowledge gap. Enough time was provided so we could carefully look at different aspects of an area. Extra credit is given for tour planning because the guide led us to shady spots for outside portions & arranged for sitting in inside areas. Thanks!",5,Fonron,free,NA,NA,npm app-store-scraper
TripAdvisor,3168134199,Very thankful for this app,Love love love this app I use this everywhere we go including around home. It's very helpful and I love reading what others think and I like to leave my reviews also. Great app!,5,candicane0104,free,NA,NA,npm app-store-scraper
TripAdvisor,3073731870,Awesome,I rely on this app no matter where I am going.  It has never failed to give me an accurate review of any establishment.  This is a credit to the many other users who take the time to do a review each time they go somewhere.,5,Educator_4_Life,free,NA,NA,npm app-store-scraper
TripAdvisor,3130211571,Great travel App.,I use this app. all the time?  It especially when we travel.  We have found great restaurants that we probably would never found without this App.  It is also helpful when looking for things to do for the family when on vacation.,4,emptynrster,free,NA,NA,npm app-store-scraper
TripAdvisor,3129132863,I use this app everywhere I go,I’ve used trip advisor for years. The app is very good and seamless. I don’t have any issues with it.,5,Distillate jhvyddhfs,free,NA,NA,npm app-store-scraper
TripAdvisor,3176449828,Chicago Architecture River Cruise,"Our trip was well worth the money!  It really brought the grandeur of Chicago to life for us. Blake, our guide, is the best!  His narration didn’t sound scripted at all, and he was extremely knowledgeable even outside the standard tour information!",5,STLMarti,free,NA,NA,npm app-store-scraper
TripAdvisor,3033411172,Been a trip advisor user since it began!,Prefer thisApp over all others I have tried! Usually the most honest and reliable reviews of restaurants and hotels and for directing me to the best airfares! Also use the things to do list to choose activities in the areas I visit! It has become a little confusing at times. I miss the old days when you could pull up a location and immediately see reviews  and Listings by rank based on customer reviews only and not on sponsored advertisements! Will still be an advocate user anyway!,4,oldfaithfuk,free,NA,NA,npm app-store-scraper
TripAdvisor,3321043640,Urban Adventures Walking Tour,"I booked this Walking Tour of Prague. I will be here for 10 days, and wanted to get an overview. This, my first tour, was more than I could have hoped for. Our guide Sasha was knowledgeable, informative and very interactive. He addressed all of our queries, and had a wonderful sense of humor. Our group bonded. It was a perfect Prague day.",5,Naime joy,free,NA,NA,npm app-store-scraper
TripAdvisor,3059479043,Saved cities should be available off line,"I’ve used the Trip Advisor app for over 6 years. There used to be self walking tours that one could follow off line. I used one of them extensively to find my way back to my hotel when WiFi was not available. 
Now I can make my own in My Trips, but it’s not available to me when I am offline. This frequently happens to me when I am traveling out of the USA.  I download the city map, but I haven’t found how to download my saves so I can find my way from one saved spot to another. This makes it difficult when I’m walking somewhere that I don’t speak the language. 

That said, I do love the app and use it to select sites and evaluate hotels and restaurants. I can eat at those restaurants only when I can remember where they are, since I can’t find my trips when I’m offline.",4,Linda's a cruising,free,NA,NA,npm app-store-scraper
TripAdvisor,3114014255,Consistently good,"We have traveled three continents using TripAdvisor and have never been disappointed in the recommendations- be it places to eat at, visit or stay. Wouldn’t dream of traveling with any other travel guide!",5,msjakl,free,NA,NA,npm app-store-scraper
TripAdvisor,3302435160,"Great Food, Great Bar, Great Service- Highly Recommend","Duke’s is a farm to table restaurant that sources their food from local farms.  Their chef runs a great kitchen and the restaurant is very clean.  

The menu is a mix of standard favorites and original dishes. 

The beer menu is massive!

It’s VERY popular, so it can get crowded especially on the weekends.",5,fitlabcl.com,free,NA,NA,npm app-store-scraper
TripAdvisor,3175153929,Review of limoliner,Never again will I travel with limoliner who changed scheduled trips with only one day notice to impossible times allegedly because of driver unavailability. Obviously they cannot afford backup drivers. I think they are in financial trouble. Db781,1,db781,free,NA,NA,npm app-store-scraper
TripAdvisor,3176075792,University grill fort Myers,The baked haddock was wonderful! Was here yesterday. Sandra was our server she was awsome! Very professional and helpful! Enjoyed our meal will be back!,5,Ellen la la,free,NA,NA,npm app-store-scraper
TripAdvisor,3175662644,Solid from the start,"This app has really turned into a must have for...everyone, really. Solid tech and a great network that has helped billions of travel destinations.

World class app for the world wonders everywhere!",5,support strap,free,NA,NA,npm app-store-scraper
TripAdvisor,3049996351,"Omelettes, breakfast",A great place for good omelettes. Good value for money!,4,Izel00,free,NA,NA,npm app-store-scraper
TripAdvisor,3072865043,👌🏼👍🏼,Mrs Sue wazz so beautiful and nice!!!! LilGucci33!!😝,5,lilgucci33,free,NA,NA,npm app-store-scraper
TripAdvisor,3134426802,The Revolutionary Story Tour in Boston,"This tour is fabulous!  What a great story to hear from a true historian!  Mike tells the story as if you were there and a part of it. He’s smart, funny and keeps you interested. I highly recommend this tour!!",5,wvshears,free,NA,NA,npm app-store-scraper
TripAdvisor,3207640085,Chicago neighborhoods,"Although I think the listings for Chicago in general is great. There is no ability to quickly explore the near north neighborhoods (Andersonville, edgewater, Lincoln square, Rogers park etc)",4,Raylab,free,NA,NA,npm app-store-scraper
TripAdvisor,3328542047,"City Tale Sightseeing & Private Tours New York City, New York","On Oct. 20, 2018 Debbie with a noon 9/11 tour. She was fun, gave excellent information. She gave the best private tour a person could expect. I can’t get say enough good about her. How can I get her again for more tours?",5,Wise Girls,free,NA,NA,npm app-store-scraper
TripAdvisor,3026503015,Must have,I always check trip adviser whenever I go anywhere even why am at home with in my hometown I want to see what others are saying about what I want to do. Trip advisor and the people who review places things and events tell it like it is and give me an honest appraisal of what I will see when I go somewhere.,5,WAC69,free,NA,NA,npm app-store-scraper
TripAdvisor,2985009841,Useful to find the best attractions on your trips,"The user reviews are the best! I spend a lot of time on the road scouting places for photography workshops, the reviews by users on the site help me chose attractions that are worthwhile and the others to skip. I like that I can save things I’d like to see by location, when I am there I just pull up the TripAdvisor app, and I can scroll through all the activities I saved. Select a place, tap on the address and you get directions to the location. Also, the forums are an excellent place to find out info on a specific location, for example hurricane damage, etc.",5,Photographer on the Go!,free,NA,NA,npm app-store-scraper
TripAdvisor,3077721225,Helpful,Actually non-biased,4,des7682,free,NA,NA,npm app-store-scraper
TripAdvisor,3275650548,Walking your East Berlin,"Fabulous walking tour with our guide Toby!
Super knowledgeable, fun, easy going. Toby s tour was the perfect mix of learning facts and seeing actual historic sites. One of the best tours we have done.",5,kericker,free,NA,NA,npm app-store-scraper
TripAdvisor,3037215370,LaurieM33,"TripAdvisor is my go-to app prior to planning any vacation, from hotels and restaurants to unique experiences!",5,LaurieM33,free,NA,NA,npm app-store-scraper
TripAdvisor,3125063917,City guide download is impossible to find!!!!! And download,Don’t get it.     Why aren’t they easy to find?????,1,lemonlikeskitty,free,NA,NA,npm app-store-scraper
TripAdvisor,3018494297,"If you travel, this app is essential!",It’s my go-to before going to a new country. The breadth of the information you can find is sometimes quite astonishing.,5,GrandmasterTim,free,NA,NA,npm app-store-scraper
TripAdvisor,3032810817,Combo Alcatraz and city tour SF,"Our guide during the city tour, SodaPop was funny and informative. Day on the he uncovered top and experienced it all.",5,AZwash,free,NA,NA,npm app-store-scraper
TripAdvisor,3059479043,Saved cities should be available off line,"I’ve used the Trip Advisor app for over 6 years. There used to be self walking tours that one could follow off line. I used one of them extensively to find my way back to my hotel when WiFi was not available. 
Now I can make my own in My Trips, but it’s not available to me when I am offline. This frequently happens to me when I am traveling out of the USA.  I download the city map, but I haven’t found how to download my saves so I can find my way from one saved spot to another. This makes it difficult when I’m walking somewhere that I don’t speak the language. 

That said, I do love the app and use it to select sites and evaluate hotels and restaurants. I can eat at those restaurants only when I can remember where they are, since I can’t find my trips when I’m offline.",4,Linda's a cruising,free,NA,NA,npm app-store-scraper
TripAdvisor,3178599099,Crashing,"Trip advisor has been taking forever to load and crashing constantly since the last update, iphone and iPad.
What’s going on !",3,Frankvil,free,NA,NA,npm app-store-scraper
TripAdvisor,3048032187,Duneland Beach Inn,"Stayed in the “captain’s quarters”  suite which is bright, airy & luxuriously appointed. The gourmet restaurant offers inspired, creative entrees, salads, soup, appetizers & deserts.
Located just 1/4 mile from  an immaculate beach featuring sunset views of the Chicago skyline 35 miles to the west.",4,Romanround,free,NA,NA,npm app-store-scraper
TripAdvisor,3130869334,Trip Advisor For Sale?,"I used to love Trip Advisor.  We travel a lot (full time rv-ers) and I used to count on the app for things to do that were off the beaten path as well as advice on the more popular sights.  However, since the app is now more about selling rooms or tours it is much less about what is really out there to see and do.  It’s still useful, but no longer my go-to.  :-(",3,Grggggy,free,NA,NA,npm app-store-scraper
TripAdvisor,3058336366,Reliable Guide,This app has saved me! It pointed out bed bugs in high-range hotels. In one city I drove 15 miles to find bed big free hotel! You can count on the reviews!,5,GoYeGuy,free,NA,NA,npm app-store-scraper
TripAdvisor,3222112989,What have you done?!,What have you done to the TripAdvisor App??!! It used to be awesome. Now I am going to delete and use something else. It is so un-user friendly that it's a joke!! I can't believe you think this so-called app is better!! I have been using for years and it WAS awesome. Ugh!,1,LindaSoMinnesota,free,NA,NA,npm app-store-scraper
TripAdvisor,3083896813,My Treasure Map for Finding Hidden Gems,"When traveling, Trip Advisor is my go to for finding the best local places to visit, restaurants, and hotels.  We have eaten at some amazing places that we would never have found without Trip Advisor. One was in my husband’s hometown!  The app is easy to navigate. Highly recommended.",5,CyberDolls,free,NA,NA,npm app-store-scraper
TripAdvisor,3280115358,Like to explore,"I just tried to review a great little restaurant that was not on the Edgewood, New Mexico list. I am disappointed that I have to wait for you to verify it is a real place. I have pictures of the interior and food. Maybe you should allow the review, then confirm?",5,Shorewood Travler,free,NA,NA,npm app-store-scraper
TripAdvisor,3149650125,Muy buena app,Es muy útil.,5,jlm105,free,NA,NA,npm app-store-scraper
TripAdvisor,3041307337,"Tasca  46 Avenue de Suffren, Paris","This Italian restaurant in the Eiffel Tower neighborhood is a gem!  We ate dinner 2/3 nights there and discovered it by accident.  The special salad with greens, beautifully sliced mushrooms, delicate dressing with a sprinkle of Parmesan cheese is fantastic!  And the 2 pasta specials we had were superb:  both cooked al dente.  Not to be missed!!",5,BarneyGingie,free,NA,NA,npm app-store-scraper
TripAdvisor,3026109999,"Hampton inn, toledo north","Worst hotel ever.  From broken elevators to running out of food on the breakfast buffet by 7:30 am, from mildew on shower head to rude front desk man.  From dirty wet towels in the one working elevator to filthy hallways and public spaces.
Choose a different hotel !",1,Didgusted,free,NA,NA,npm app-store-scraper
TripAdvisor,3021068562,Go to app for travel,This is my go to app when traveling to find hotels and good eats.  We like eating at non-chain restaurants and trip advisor is helpful in finding the good ones.,5,Hrand,free,NA,NA,npm app-store-scraper
TripAdvisor,3146414066,"Hampton Inn - Kimball, TN","The young staff at this hotel really strive to make one feel welcome. They accommodate the guests in as much as possible. The rooms are quite clean and adequate for a highway stop. The only staff name I can remember is Hillary, however, each and every staff member from housekeeping to front desk are outstanding. I highly recommend this Hampton.",5,eurodame,free,NA,NA,npm app-store-scraper
TripAdvisor,3081968031,Good but room for improvement,"I love this app. I literally use it everyday and we are on the road legit 280-300 days a year so I review from all around the world. It certainly helps me decide where to go/stay and hopefully I’m helping others as well with mine. That said. You do need to take a page out of yelps book where you can respond as sometimes you have management responses and if I’ve forgotten a certain employee name that did great or not so I’d like the option to respond. Also, YOU NEED TO ALLOW US TO EDIT!!!  Sometimes the place you visit was positive/negative and you review. The next time is the opposite and I’d like to add to my review like yelp allows. Otherwise it’s a great app to help other travelers. Thank You",4,Top contributor,free,NA,NA,npm app-store-scraper
TripAdvisor,3026886195,Best travel app,"I have been traveling for over 40 years. Not For work, but when I was much younger my parents lived in the Middle East and I was paid to visit them twice a year. Are used all the different travel well they were not apps, then but I went through all of them when they came out. I like this up the best because it is the best! It covers so much! I have been traveling a lot in United States. You get into a motel or hotel and hit nearby and you know where you can go to eat or buy certain things. This is just one of the many positive and wonderful things iPhone about Trip Advisor!",5,Patrickta,free,NA,NA,npm app-store-scraper
TripAdvisor,3216157160,Walking Tours en Córdoba,"El recorrido muy interesante. La diferencia en positivo la hacen los guías como Rafael (Córdoba Monumental) y David (en el sorprendente tour nocturno).
Resalta la pasión y energía que ellos ponen en su trabajo, valen 5 estrellas.",5,Niclaus55,free,NA,NA,npm app-store-scraper
TripAdvisor,3172888637,Montmorency Falls Bike Tour in Quebec,A wonderful bike ride with our guide Raymond! He gave us insightful information along the way at a comfortable pace. The snacks were delicious!  The falls are amazing and the views from the top are first rate. Thank you!,5,Hensel Family,free,NA,NA,npm app-store-scraper
TripAdvisor,3197733725,Reviews by unknowledgeable and/or pretentious foodies.,"Why would you rely on anyone you don’t know to tell you how good a restaurant is in a foreign country. When I read a review of a restaurant I know well in Florence, a review which said it wasn’t a “real Italian” restaurant because it didn’t have veal parmigiana, it sort of summed up what the problems are.",1,seraglie,free,NA,NA,npm app-store-scraper
TripAdvisor,2988867366,Information You Can’t Get Elsewhere,Trip Advisor is my go-to when planning a trip. The information is comprehensive and the forums are where I go when I want practical information from experienced travelers.,4,DCtoSC,free,NA,NA,npm app-store-scraper
TripAdvisor,3088775115,"Friendliest staff, cleanest and coziest rooms, reasonably priced!","This is a review for the best Western Inn at Facetock in Bandon,  Oregon. We stayed there in a recent vacation and had been there a year earlier too. We specifically came back to this hotel due to the friendliness of the staff, the coziness and cleanliness of the room, and the reasonable price. The hotel is across the street from the beach so we’d  wake up every day to fresh air and the sound of the waves.  Every day breakfasts , included in the price, were always delicious and carefully prepared with many options. The check-in-staff, the cooks, the hostesses, room service attendees, were all friendly, professional and made us feel at home. Kudos go to Larry, the manager there, Eileen, and the rest of the welcome staff, who gave us great suggestions as to places to visit in Bandon. We highly recommend staying at this lovely hotel if you’re in the Bandon area.",5,Unhappy Scrabble addict,free,NA,NA,npm app-store-scraper
TripAdvisor,2980132220,geographically challenged,"Cannot locate the city of Dubrovnik, Croatia, a UNESCO site
Therefore unable to create personal timeline",1,ctr75,free,NA,NA,npm app-store-scraper
TripAdvisor,3105641686,I must be retarded,Every combination of nonsensical letters and numbers and special characters for user name still returned the error message that my user name is already taken. What malarkey! I give up.,1,CobyAlum,free,NA,NA,npm app-store-scraper
TripAdvisor,3275674518,A waste of time and money,"Tour started late and our guide seemed more concerned with the parties that were missing than on the group that arrived on time ready to go. 
Have done some walking tours before and enjoyed learning some local history - but this was more than disappointing.",1,Cargo 58,free,NA,NA,npm app-store-scraper
TripAdvisor,3059479043,Saved cities should be available off line,"I’ve used the Trip Advisor app for over 6 years. There used to be self walking tours that one could follow off line. I used one of them extensively to find my way back to my hotel when WiFi was not available. 
Now I can make my own in My Trips, but it’s not available to me when I am offline. This frequently happens to me when I am traveling out of the USA.  I download the city map, but I haven’t found how to download my saves so I can find my way from one saved spot to another. This makes it difficult when I’m walking somewhere that I don’t speak the language. 

That said, I do love the app and use it to select sites and evaluate hotels and restaurants. I can eat at those restaurants only when I can remember where they are, since I can’t find my trips when I’m offline.",4,Linda's a cruising,free,NA,NA,npm app-store-scraper
TripAdvisor,3327231884,"Homewood Suites by Hilton Savannah, Ga","All of the staff was friendly and eager to help, but I wanted to give special attention to Ms Pat on the breakfast crew who went above and beyond to bring me salsa for my eggs every morning.   
Also, the rooftop manager had good music line up for entertainment.",4,10021932,free,NA,NA,npm app-store-scraper
TripAdvisor,3137387391,Great app!,"I made search for Cartagena, Colombia in Booking.com and I kid you not the stupid app says ‘not found’!! Really!! Cartagena without hotels is like an egg without its yolk! This app is very complete. It even allows you to communicate to the place you’re looking at by posting a question.",5,pookie050,free,NA,NA,npm app-store-scraper
TripAdvisor,3035577893,Las Vegas Super Saver Madame Toussaud And Gondola Ride,"My husband and daughter and I had a great time at Madame Toussaud Wax Museum In Vegas based in The Venetian Hotel!!!!  We kidded around and took pictures with the celebrity look-alike Wax figures!!!!  Also don’t leave Madame Toussaud without seeing the 3D Mini Movie!!!!  It was “way cool”!!!!

We also enjoyed the Gondola Ride also in The Venetian Hotel.  This was special to us because our son proposed to his girlfriend in Gondola Ride in The Venetian Hotel last year!!!!  We loved seeing where our son proposed!!!!",5,Shonna Lee,free,NA,NA,npm app-store-scraper
TripAdvisor,3325092898,5 star app until recent update,Recent update was not tested. App locks up when going through reviews and you can’t get out of reviews except look at more.  Only way to get out is force close app and restart.,2,capt996,free,NA,NA,npm app-store-scraper
TripAdvisor,3192047016,Fantasy island amusement park,"I agree with majority, in desperate need of care. Truly hoping for positive change! My suggestion, PLEASE lose the corny banjo music during an information call! Totally unnecessary. Difficult to hear options. Plus, you MIGHT want to update your operational schedule!?",2,marrshaaa,free,NA,NA,npm app-store-scraper
TripAdvisor,3203627499,"Gabriela Leon, server at Dreams Playa Mujeres,Cancun,Mexico",5 Star rating 🌺,5,Kikiadorabella,free,NA,NA,npm app-store-scraper
TripAdvisor,3023253539,Valuable Trip Planning Tool,"I use Trip Advisor to help plan activities and meals for our road trips, or vacations with friends. I find it easy to use and it allows me to explore a new city or area for things to experience. After all, that may be why I am visiting. Good resource!",5,246810#,free,NA,NA,npm app-store-scraper
TripAdvisor,3224703015,Pompeii And Vesuvius small group hotel pickup,"Annalisa was our guide for the day.
We were picked up at our hotel on time. She did a good job with the history of Pompeii as we walked around to the designated sights.
At Mt. Vesuvius we had 1 1/2 hr to make the climb, wine or lemonchello 
Was available at the top, wish we would have take the time to celebrate the accomplishment definitely on our bucket list.
Lunch included two slices of pizza with water, which was just right for that bit of energy needed for the climb up Vesuvius.",4,Mary frm CA,free,NA,NA,npm app-store-scraper
TripAdvisor,3237211236,Traveller,It’s perfectly app explain you what ever need about traveling and visiting any country around the world,5,Traveller_2015,free,NA,NA,npm app-store-scraper
TripAdvisor,3051342154,Makes travel easy,"I travel with my family a lot and it’s a lot of stress to bring 6 people to places we’ve never been. Trip advisor helps us find hotels, restaurants, and things to do.",5,Mlieby,free,NA,NA,npm app-store-scraper
TripAdvisor,3192633523,Great help,"I love this app, for food reviews , trips, places to go... everything!",5,Helena79,free,NA,NA,npm app-store-scraper
TripAdvisor,3270552346,Best all around guide for many countries.,"As a general guide, TA is pretty good. We use it often, traveling to about 4-6 countries per year. We use it more for restaurants, however their hotel listings have improved in last few years. Best if you read the individual comments to glean the most about a location, (although some reviews are pretty lame-come on people-raise the bar!
If you understand the local language, switch the language over to it, as I think their restaurant reviews are better.",4,Gary Richard,free,NA,NA,npm app-store-scraper
TripAdvisor,3008006369,Boston in One Day Bus Tour,"My mom and I came to Boston for a baby shower but came a couple of days early so we could see the sights. We booked the Boston in One Day Bus tour and we were definitely not disappointed. Our tour guide Sam who we affectionately call Sam I Am was amazing. He was knowledgeable, personable and made the tour a wonderful experience!! We recommend this tour highly and if you want to enjoy it as much as we did we suggest you request Sam I Am!!",5,Tiffany & Donna,free,NA,NA,npm app-store-scraper
TripAdvisor,3181207914,First stop when planning travel,I don’t think I’ve ever planned a trip without checking TripAdvisor!,5,knobelwoman,free,NA,NA,npm app-store-scraper
TripAdvisor,3122169251,Best App,This is my best friend for traveling.,5,JoyKarwan,free,NA,NA,npm app-store-scraper
TripAdvisor,3197546089,No longer. - Excellent app and site,"I have used TA forever! Unfortunately, the app drives me nuts! Does anyone else find that while scrolling through pics and they haven’t loaded all the way the roll starts from the beginning?! Alternatively, when you click “see all” say underneath a hotels room pics you don’t see all room pics but instead “see all” the hotel’s pics loaded period. Pretty frustrating when I’d like to look at only room pics or whatever. I’ve deleted the app before because of this but apparently it hasn’t bothered anyone else. TripAdvisor: I want to see pics in order of submission. New first. A hotel pic in 2005 or 2012 is irrelevant. Kept those at the bottom. Some places remodel/renovate. I don’t want old mixed with the recent.",2,JAKAG06,free,NA,NA,npm app-store-scraper
TripAdvisor,3095690563,Motel 8 1213 Las Vegas Blvd south,This hotel is nasty and the don’t clean floors you walk barefooted and your feet will turn black  it smelled like pee and we had to Change rooms because the room smelled like someone smoked in them this is a non smoking hotel No one knows who owns the hotel the bathroom box springs were all tore up and hanging no wash clothes and only two towels the staff is as dumb as it comes the don’t have a continental breakfast like they advertise they don’t care about the customers while we were there they had people demanding there money back that’s how bad this is  My option is that the owner is nothing more than a slum liars and is never there even managers are not there and can’t be reached by phone it’s really a place to stay away from unless you want to get sick in one form or another,1,macwrc,free,NA,NA,npm app-store-scraper
